,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights,year,month
4400,14181,2021-04-15,True,250.0,$250.00,7.0,120.0,2021,4
4401,14181,2021-04-16,True,31.0,$31.00,7.0,120.0,2021,4
4402,14181,2021-04-17,True,31.0,$31.00,7.0,120.0,2021,4
4403,14181,2021-04-18,True,250.0,$250.00,7.0,120.0,2021,4
4404,14181,2021-04-19,True,250.0,$250.00,7.0,120.0,2021,4
4405,14181,2021-04-20,True,250.0,$250.00,7.0,120.0,2021,4
4406,14181,2021-04-21,True,250.0,$250.00,7.0,120.0,2021,4
4407,14181,2021-04-22,True,250.0,$250.00,7.0,120.0,2021,4
4408,14181,2021-04-23,True,31.0,$31.00,7.0,120.0,2021,4
4409,14181,2021-04-24,True,31.0,$31.00,7.0,120.0,2021,4
4410,14181,2021-04-25,True,250.0,$250.00,7.0,120.0,2021,4
4411,14181,2021-04-26,True,250.0,$250.00,7.0,120.0,2021,4
4412,14181,2021-04-27,True,250.0,$250.00,7.0,120.0,2021,4
4413,14181,2021-04-28,True,250.0,$250.00,7.0,120.0,2021,4
4414,14181,2021-04-29,True,250.0,$250.00,7.0,120.0,2021,4
4415,14181,2021-04-30,True,31.0,$31.00,7.0,120.0,2021,4
4703,80280,2021-04-01,False,149.0,$149.00,4.0,1125.0,2021,4
4704,80280,2021-04-02,False,164.0,$164.00,4.0,1125.0,2021,4
4705,80280,2021-04-03,False,164.0,$164.00,4.0,1125.0,2021,4
4706,80280,2021-04-04,False,149.0,$149.00,4.0,1125.0,2021,4
4707,80280,2021-04-05,False,149.0,$149.00,4.0,1125.0,2021,4
4708,80280,2021-04-06,False,107.0,$107.00,3.0,1125.0,2021,4
4709,80280,2021-04-07,False,107.0,$107.00,3.0,1125.0,2021,4
4710,80280,2021-04-08,False,107.0,$107.00,3.0,1125.0,2021,4
4711,80280,2021-04-09,False,117.0,$117.00,3.0,1125.0,2021,4
4712,80280,2021-04-10,False,117.0,$117.00,3.0,1125.0,2021,4
4713,80280,2021-04-11,False,107.0,$107.00,3.0,1125.0,2021,4
4714,80280,2021-04-12,False,107.0,$107.00,3.0,1125.0,2021,4
4715,80280,2021-04-13,False,96.0,$96.00,3.0,1125.0,2021,4
4716,80280,2021-04-14,False,96.0,$96.00,3.0,1125.0,2021,4
4717,80280,2021-04-15,False,96.0,$96.00,3.0,1125.0,2021,4
4718,80280,2021-04-16,False,106.0,$106.00,3.0,1125.0,2021,4
4719,80280,2021-04-17,False,106.0,$106.00,3.0,1125.0,2021,4
4720,80280,2021-04-18,False,96.0,$96.00,3.0,1125.0,2021,4
4721,80280,2021-04-19,False,96.0,$96.00,3.0,1125.0,2021,4
4722,80280,2021-04-20,False,96.0,$96.00,3.0,1125.0,2021,4
4723,80280,2021-04-21,False,96.0,$96.00,3.0,1125.0,2021,4
4724,80280,2021-04-22,False,96.0,$96.00,3.0,1125.0,2021,4
4725,80280,2021-04-23,False,106.0,$106.00,3.0,1125.0,2021,4
4726,80280,2021-04-24,False,106.0,$106.00,3.0,1125.0,2021,4
4727,80280,2021-04-25,False,96.0,$96.00,3.0,1125.0,2021,4
4728,80280,2021-04-26,False,96.0,$96.00,3.0,1125.0,2021,4
4729,80280,2021-04-27,False,96.0,$96.00,3.0,1125.0,2021,4
4730,80280,2021-04-28,False,96.0,$96.00,3.0,1125.0,2021,4
4731,80280,2021-04-29,False,96.0,$96.00,3.0,1125.0,2021,4
4732,80280,2021-04-30,False,106.0,$106.00,3.0,1125.0,2021,4
5067,160450,2021-04-01,True,103.0,$103.00,2.0,730.0,2021,4
5159,160450,2021-04-02,True,103.0,$103.00,2.0,730.0,2021,4
5160,160450,2021-04-03,True,103.0,$103.00,2.0,730.0,2021,4
5161,160450,2021-04-04,True,103.0,$103.00,2.0,730.0,2021,4
5162,160450,2021-04-05,True,103.0,$103.00,2.0,730.0,2021,4
5163,160450,2021-04-06,True,103.0,$103.00,2.0,730.0,2021,4
5164,160450,2021-04-07,True,103.0,$103.00,2.0,730.0,2021,4
5165,160450,2021-04-08,True,103.0,$103.00,2.0,730.0,2021,4
5166,160450,2021-04-09,True,103.0,$103.00,2.0,730.0,2021,4
5167,160450,2021-04-10,True,103.0,$103.00,2.0,730.0,2021,4
5168,160450,2021-04-11,True,103.0,$103.00,2.0,730.0,2021,4
5169,160450,2021-04-12,True,103.0,$103.00,2.0,730.0,2021,4
5170,160450,2021-04-13,True,103.0,$103.00,2.0,730.0,2021,4
5171,160450,2021-04-14,True,103.0,$103.00,2.0,730.0,2021,4
5172,160450,2021-04-15,True,103.0,$103.00,2.0,730.0,2021,4
5173,160450,2021-04-16,True,103.0,$103.00,2.0,730.0,2021,4
5174,160450,2021-04-17,True,103.0,$103.00,2.0,730.0,2021,4
5175,160450,2021-04-18,True,103.0,$103.00,2.0,730.0,2021,4
5176,160450,2021-04-19,True,103.0,$103.00,2.0,730.0,2021,4
5177,160450,2021-04-20,True,103.0,$103.00,2.0,730.0,2021,4
5178,160450,2021-04-21,True,103.0,$103.00,2.0,730.0,2021,4
5179,160450,2021-04-22,True,103.0,$103.00,2.0,730.0,2021,4
5180,160450,2021-04-23,True,103.0,$103.00,2.0,730.0,2021,4
5181,160450,2021-04-24,True,103.0,$103.00,2.0,730.0,2021,4
5182,160450,2021-04-25,True,103.0,$103.00,2.0,730.0,2021,4
5183,160450,2021-04-26,True,103.0,$103.00,2.0,730.0,2021,4
5184,160450,2021-04-27,True,103.0,$103.00,2.0,730.0,2021,4
5185,160450,2021-04-28,True,103.0,$103.00,2.0,730.0,2021,4
5186,160450,2021-04-29,True,103.0,$103.00,2.0,730.0,2021,4
5187,160450,2021-04-30,True,103.0,$103.00,2.0,730.0,2021,4
5571,80292,2021-04-01,False,138.0,$138.00,4.0,1125.0,2021,4
5572,80292,2021-04-02,False,151.0,$151.00,4.0,1125.0,2021,4
5573,80292,2021-04-03,False,151.0,$151.00,4.0,1125.0,2021,4
5574,80292,2021-04-04,False,138.0,$138.00,4.0,1125.0,2021,4
5575,80292,2021-04-05,False,138.0,$138.00,4.0,1125.0,2021,4
5576,80292,2021-04-06,False,93.0,$93.00,3.0,1125.0,2021,4
5577,80292,2021-04-07,False,93.0,$93.00,3.0,1125.0,2021,4
5578,80292,2021-04-08,False,93.0,$93.00,3.0,1125.0,2021,4
5579,80292,2021-04-09,False,98.0,$98.00,3.0,1125.0,2021,4
5580,80292,2021-04-10,False,98.0,$98.00,3.0,1125.0,2021,4
5581,80292,2021-04-11,False,93.0,$93.00,3.0,1125.0,2021,4
5582,80292,2021-04-12,False,93.0,$93.00,3.0,1125.0,2021,4
5583,80292,2021-04-13,False,83.0,$83.00,3.0,1125.0,2021,4
5584,80292,2021-04-14,False,83.0,$83.00,3.0,1125.0,2021,4
5585,80292,2021-04-15,False,83.0,$83.00,3.0,1125.0,2021,4
5586,80292,2021-04-16,False,88.0,$88.00,3.0,1125.0,2021,4
5587,80292,2021-04-17,False,88.0,$88.00,3.0,1125.0,2021,4
5588,80292,2021-04-18,False,83.0,$83.00,3.0,1125.0,2021,4
5589,80292,2021-04-19,False,83.0,$83.00,3.0,1125.0,2021,4
5590,80292,2021-04-20,False,83.0,$83.00,3.0,1125.0,2021,4
5591,80292,2021-04-21,False,83.0,$83.00,3.0,1125.0,2021,4
5592,80292,2021-04-22,False,83.0,$83.00,3.0,1125.0,2021,4
5593,80292,2021-04-23,False,88.0,$88.00,3.0,1125.0,2021,4
5594,80292,2021-04-24,False,88.0,$88.00,3.0,1125.0,2021,4
5595,80292,2021-04-25,False,83.0,$83.00,3.0,1125.0,2021,4
5596,80292,2021-04-26,False,83.0,$83.00,3.0,1125.0,2021,4
5597,80292,2021-04-27,False,83.0,$83.00,3.0,1125.0,2021,4
5598,80292,2021-04-28,False,83.0,$83.00,3.0,1125.0,2021,4
5599,80292,2021-04-29,False,83.0,$83.00,3.0,1125.0,2021,4
5600,80292,2021-04-30,False,88.0,$88.00,3.0,1125.0,2021,4
5709,15409,2021-04-01,True,100.0,$100.00,2.0,730.0,2021,4
5710,15409,2021-04-02,True,100.0,$100.00,2.0,730.0,2021,4
5711,15409,2021-04-03,True,100.0,$100.00,2.0,730.0,2021,4
5712,15409,2021-04-04,True,100.0,$100.00,2.0,730.0,2021,4
5713,15409,2021-04-05,True,100.0,$100.00,2.0,730.0,2021,4
5714,15409,2021-04-06,True,100.0,$100.00,2.0,730.0,2021,4
5715,15409,2021-04-07,True,100.0,$100.00,2.0,730.0,2021,4
5716,15409,2021-04-08,True,100.0,$100.00,2.0,730.0,2021,4
5717,15409,2021-04-09,True,100.0,$100.00,2.0,730.0,2021,4
5718,15409,2021-04-10,True,100.0,$100.00,2.0,730.0,2021,4
5719,15409,2021-04-11,True,100.0,$100.00,2.0,730.0,2021,4
5720,15409,2021-04-12,True,100.0,$100.00,2.0,730.0,2021,4
5721,15409,2021-04-13,True,100.0,$100.00,2.0,730.0,2021,4
5722,15409,2021-04-14,True,100.0,$100.00,2.0,730.0,2021,4
5723,15409,2021-04-15,True,100.0,$100.00,2.0,730.0,2021,4
5724,15409,2021-04-16,True,100.0,$100.00,2.0,730.0,2021,4
5725,15409,2021-04-17,True,100.0,$100.00,2.0,730.0,2021,4
5726,15409,2021-04-18,True,100.0,$100.00,2.0,730.0,2021,4
5727,15409,2021-04-19,True,100.0,$100.00,2.0,730.0,2021,4
5728,15409,2021-04-20,True,100.0,$100.00,2.0,730.0,2021,4
5729,15409,2021-04-21,True,100.0,$100.00,2.0,730.0,2021,4
5730,15409,2021-04-22,True,100.0,$100.00,2.0,730.0,2021,4
5731,15409,2021-04-23,True,100.0,$100.00,2.0,730.0,2021,4
5732,15409,2021-04-24,True,100.0,$100.00,2.0,730.0,2021,4
5733,15409,2021-04-25,True,100.0,$100.00,2.0,730.0,2021,4
5734,15409,2021-04-26,True,100.0,$100.00,2.0,730.0,2021,4
5735,15409,2021-04-27,True,100.0,$100.00,2.0,730.0,2021,4
5736,15409,2021-04-28,True,100.0,$100.00,2.0,730.0,2021,4
5737,15409,2021-04-29,True,100.0,$100.00,2.0,730.0,2021,4
5738,15409,2021-04-30,True,100.0,$100.00,2.0,730.0,2021,4
6257,161978,2021-04-01,True,29.0,$29.00,2.0,300.0,2021,4
6258,161978,2021-04-02,True,29.0,$29.00,2.0,300.0,2021,4
6259,161978,2021-04-03,True,29.0,$29.00,2.0,300.0,2021,4
6260,161978,2021-04-04,True,29.0,$29.00,2.0,300.0,2021,4
6261,161978,2021-04-05,True,29.0,$29.00,2.0,300.0,2021,4
6262,161978,2021-04-06,True,29.0,$29.00,2.0,300.0,2021,4
6263,161978,2021-04-07,True,29.0,$29.00,2.0,300.0,2021,4
6264,161978,2021-04-08,True,29.0,$29.00,2.0,300.0,2021,4
6265,161978,2021-04-09,True,29.0,$29.00,2.0,300.0,2021,4
6266,161978,2021-04-10,True,29.0,$29.00,2.0,300.0,2021,4
6267,161978,2021-04-11,True,29.0,$29.00,2.0,300.0,2021,4
6268,161978,2021-04-12,True,29.0,$29.00,2.0,300.0,2021,4
6269,161978,2021-04-13,True,29.0,$29.00,2.0,300.0,2021,4
6270,161978,2021-04-14,True,29.0,$29.00,2.0,300.0,2021,4
6271,161978,2021-04-15,True,29.0,$29.00,2.0,300.0,2021,4
6272,161978,2021-04-16,True,29.0,$29.00,2.0,300.0,2021,4
6273,161978,2021-04-17,True,29.0,$29.00,2.0,300.0,2021,4
6274,161978,2021-04-18,True,29.0,$29.00,2.0,300.0,2021,4
6275,161978,2021-04-19,True,29.0,$29.00,2.0,300.0,2021,4
6276,161978,2021-04-20,True,29.0,$29.00,2.0,300.0,2021,4
6277,161978,2021-04-21,True,29.0,$29.00,2.0,300.0,2021,4
6278,161978,2021-04-22,True,29.0,$29.00,2.0,300.0,2021,4
6279,161978,2021-04-23,True,29.0,$29.00,2.0,300.0,2021,4
6349,16276,2021-04-01,True,37.0,$37.00,1.0,730.0,2021,4
6350,16276,2021-04-02,True,37.0,$37.00,2.0,730.0,2021,4
6351,16276,2021-04-03,True,37.0,$37.00,2.0,730.0,2021,4
6352,16276,2021-04-04,True,37.0,$37.00,2.0,730.0,2021,4
6353,16276,2021-04-05,True,37.0,$37.00,1.0,730.0,2021,4
6354,16276,2021-04-06,True,37.0,$37.00,1.0,730.0,2021,4
6355,16276,2021-04-07,True,37.0,$37.00,1.0,730.0,2021,4
6356,16276,2021-04-08,True,37.0,$37.00,1.0,730.0,2021,4
6357,16276,2021-04-09,True,37.0,$37.00,2.0,730.0,2021,4
6358,16276,2021-04-10,True,37.0,$37.00,2.0,730.0,2021,4
6359,16276,2021-04-11,True,37.0,$37.00,2.0,730.0,2021,4
6360,16276,2021-04-12,True,37.0,$37.00,1.0,730.0,2021,4
6361,16276,2021-04-13,True,37.0,$37.00,1.0,730.0,2021,4
6362,16276,2021-04-14,True,37.0,$37.00,1.0,730.0,2021,4
6363,16276,2021-04-15,True,37.0,$37.00,1.0,730.0,2021,4
6364,16276,2021-04-16,True,37.0,$37.00,2.0,730.0,2021,4
6365,16276,2021-04-17,True,37.0,$37.00,2.0,730.0,2021,4
6366,16276,2021-04-18,True,37.0,$37.00,2.0,730.0,2021,4
6367,16276,2021-04-19,True,37.0,$37.00,1.0,730.0,2021,4
6368,16276,2021-04-20,True,37.0,$37.00,1.0,730.0,2021,4
6369,16276,2021-04-21,True,37.0,$37.00,1.0,730.0,2021,4
6370,16276,2021-04-22,True,37.0,$37.00,1.0,730.0,2021,4
6371,16276,2021-04-23,True,37.0,$37.00,2.0,730.0,2021,4
6372,16276,2021-04-24,True,37.0,$37.00,2.0,730.0,2021,4
6373,16276,2021-04-25,True,37.0,$37.00,2.0,730.0,2021,4
6374,16276,2021-04-26,True,37.0,$37.00,1.0,730.0,2021,4
6375,16276,2021-04-27,True,37.0,$37.00,1.0,730.0,2021,4
6376,16276,2021-04-28,True,37.0,$37.00,1.0,730.0,2021,4
6377,16276,2021-04-29,True,37.0,$37.00,1.0,730.0,2021,4
6378,16276,2021-04-30,True,37.0,$37.00,2.0,730.0,2021,4
6438,161978,2021-04-24,True,29.0,$29.00,2.0,300.0,2021,4
6439,161978,2021-04-25,True,29.0,$29.00,2.0,300.0,2021,4
6440,161978,2021-04-26,True,29.0,$29.00,2.0,300.0,2021,4
6441,161978,2021-04-27,True,29.0,$29.00,2.0,300.0,2021,4
6442,161978,2021-04-28,True,29.0,$29.00,2.0,300.0,2021,4
6443,161978,2021-04-29,True,29.0,$29.00,2.0,300.0,2021,4
6444,161978,2021-04-30,True,29.0,$29.00,2.0,300.0,2021,4
6540,80612,2021-04-01,True,60.0,$60.00,3.0,60.0,2021,4
6541,80612,2021-04-02,True,60.0,$60.00,3.0,60.0,2021,4
6542,80612,2021-04-03,True,60.0,$60.00,3.0,60.0,2021,4
6543,80612,2021-04-04,True,60.0,$60.00,3.0,60.0,2021,4
6544,80612,2021-04-05,True,60.0,$60.00,3.0,60.0,2021,4
6545,80612,2021-04-06,True,60.0,$60.00,3.0,60.0,2021,4
6546,80612,2021-04-07,True,60.0,$60.00,3.0,60.0,2021,4
6547,80612,2021-04-08,True,45.0,$45.00,3.0,60.0,2021,4
6548,80612,2021-04-09,True,55.0,$55.00,3.0,60.0,2021,4
6549,80612,2021-04-10,True,55.0,$55.00,3.0,60.0,2021,4
6550,80612,2021-04-11,True,45.0,$45.00,3.0,60.0,2021,4
6551,80612,2021-04-12,True,45.0,$45.00,3.0,60.0,2021,4
6552,80612,2021-04-13,True,45.0,$45.00,3.0,60.0,2021,4
6553,80612,2021-04-14,True,45.0,$45.00,3.0,60.0,2021,4
6554,80612,2021-04-15,True,45.0,$45.00,3.0,60.0,2021,4
6555,80612,2021-04-16,True,55.0,$55.00,3.0,60.0,2021,4
6556,80612,2021-04-17,True,55.0,$55.00,3.0,60.0,2021,4
6557,80612,2021-04-18,True,45.0,$45.00,3.0,60.0,2021,4
6558,80612,2021-04-19,True,45.0,$45.00,3.0,60.0,2021,4
6559,80612,2021-04-20,True,45.0,$45.00,3.0,60.0,2021,4
6560,80612,2021-04-21,True,45.0,$45.00,3.0,60.0,2021,4
6561,80612,2021-04-22,True,45.0,$45.00,3.0,60.0,2021,4
6562,80612,2021-04-23,True,55.0,$55.00,3.0,60.0,2021,4
6563,80612,2021-04-24,True,55.0,$55.00,3.0,60.0,2021,4
6564,80612,2021-04-25,True,45.0,$45.00,3.0,60.0,2021,4
6565,80612,2021-04-26,True,45.0,$45.00,3.0,60.0,2021,4
6566,80612,2021-04-27,True,45.0,$45.00,3.0,60.0,2021,4
6567,80612,2021-04-28,True,45.0,$45.00,3.0,60.0,2021,4
6568,80612,2021-04-29,True,60.0,$60.00,3.0,60.0,2021,4
6569,80612,2021-04-30,True,60.0,$60.00,3.0,60.0,2021,4
7395,162314,2021-04-01,True,69.0,$69.00,3.0,365.0,2021,4
7396,162314,2021-04-02,True,69.0,$69.00,3.0,365.0,2021,4
7397,162314,2021-04-03,True,69.0,$69.00,3.0,365.0,2021,4
7398,162314,2021-04-04,True,69.0,$69.00,3.0,365.0,2021,4
7399,162314,2021-04-05,True,69.0,$69.00,3.0,365.0,2021,4
7400,162314,2021-04-06,True,69.0,$69.00,3.0,365.0,2021,4
7401,162314,2021-04-07,True,69.0,$69.00,3.0,365.0,2021,4
7402,162314,2021-04-08,True,69.0,$69.00,3.0,365.0,2021,4
7403,162314,2021-04-09,True,69.0,$69.00,3.0,365.0,2021,4
7404,162314,2021-04-10,True,69.0,$69.00,3.0,365.0,2021,4
7405,162314,2021-04-11,True,69.0,$69.00,3.0,365.0,2021,4
7406,162314,2021-04-12,True,69.0,$69.00,3.0,365.0,2021,4
7407,162314,2021-04-13,True,69.0,$69.00,3.0,365.0,2021,4
7408,162314,2021-04-14,True,69.0,$69.00,3.0,365.0,2021,4
7409,162314,2021-04-15,True,69.0,$69.00,3.0,365.0,2021,4
7410,162314,2021-04-16,True,69.0,$69.00,3.0,365.0,2021,4
7411,162314,2021-04-17,True,69.0,$69.00,3.0,365.0,2021,4
7412,162314,2021-04-18,True,69.0,$69.00,3.0,365.0,2021,4
7413,162314,2021-04-19,True,69.0,$69.00,3.0,365.0,2021,4
7414,162314,2021-04-20,True,69.0,$69.00,3.0,365.0,2021,4
7415,162314,2021-04-21,True,69.0,$69.00,3.0,365.0,2021,4
7416,162314,2021-04-22,True,69.0,$69.00,3.0,365.0,2021,4
7417,162314,2021-04-23,True,69.0,$69.00,3.0,365.0,2021,4
7418,162314,2021-04-24,True,69.0,$69.00,3.0,365.0,2021,4
7419,162314,2021-04-25,True,69.0,$69.00,3.0,365.0,2021,4
7420,162314,2021-04-26,True,69.0,$69.00,3.0,365.0,2021,4
7421,162314,2021-04-27,True,69.0,$69.00,3.0,365.0,2021,4
7422,162314,2021-04-28,True,69.0,$69.00,3.0,365.0,2021,4
7423,162314,2021-04-29,True,69.0,$69.00,3.0,365.0,2021,4
7424,162314,2021-04-30,True,69.0,$69.00,3.0,365.0,2021,4
7461,17604,2021-04-01,True,75.0,$75.00,3.0,90.0,2021,4
7462,17604,2021-04-02,True,75.0,$75.00,3.0,90.0,2021,4
7463,17604,2021-04-03,True,75.0,$75.00,3.0,90.0,2021,4
7464,17604,2021-04-04,True,75.0,$75.00,3.0,90.0,2021,4
7465,17604,2021-04-05,True,75.0,$75.00,3.0,90.0,2021,4
7466,17604,2021-04-06,True,75.0,$75.00,3.0,90.0,2021,4
7467,17604,2021-04-07,True,75.0,$75.00,3.0,90.0,2021,4
7468,17604,2021-04-08,True,75.0,$75.00,3.0,90.0,2021,4
7469,17604,2021-04-09,True,75.0,$75.00,3.0,90.0,2021,4
7470,17604,2021-04-10,True,75.0,$75.00,3.0,90.0,2021,4
7471,17604,2021-04-11,True,75.0,$75.00,3.0,90.0,2021,4
7472,17604,2021-04-12,True,75.0,$75.00,3.0,90.0,2021,4
7473,17604,2021-04-13,True,75.0,$75.00,3.0,90.0,2021,4
7474,17604,2021-04-14,True,75.0,$75.00,3.0,90.0,2021,4
7475,17604,2021-04-15,True,75.0,$75.00,3.0,90.0,2021,4
7476,17604,2021-04-16,True,75.0,$75.00,3.0,90.0,2021,4
7477,17604,2021-04-17,True,75.0,$75.00,3.0,90.0,2021,4
7478,17604,2021-04-18,True,75.0,$75.00,3.0,90.0,2021,4
7479,17604,2021-04-19,True,75.0,$75.00,3.0,90.0,2021,4
7480,17604,2021-04-20,True,75.0,$75.00,3.0,90.0,2021,4
7481,17604,2021-04-21,True,75.0,$75.00,3.0,90.0,2021,4
7482,17604,2021-04-22,True,75.0,$75.00,3.0,90.0,2021,4
7483,17604,2021-04-23,True,75.0,$75.00,3.0,90.0,2021,4
7484,17604,2021-04-24,True,75.0,$75.00,3.0,90.0,2021,4
7485,17604,2021-04-25,True,75.0,$75.00,3.0,90.0,2021,4
7486,17604,2021-04-26,True,75.0,$75.00,3.0,90.0,2021,4
7487,17604,2021-04-27,True,75.0,$75.00,3.0,90.0,2021,4
7488,17604,2021-04-28,True,75.0,$75.00,3.0,90.0,2021,4
7489,17604,2021-04-29,True,75.0,$75.00,3.0,90.0,2021,4
7490,17604,2021-04-30,True,75.0,$75.00,3.0,90.0,2021,4
7595,81807,2021-04-01,True,25.0,$25.00,1.0,4.0,2021,4
7596,81807,2021-04-02,True,25.0,$25.00,1.0,4.0,2021,4
7597,81807,2021-04-03,True,25.0,$25.00,1.0,4.0,2021,4
7598,81807,2021-04-04,True,25.0,$25.00,1.0,4.0,2021,4
7599,81807,2021-04-05,True,25.0,$25.00,1.0,4.0,2021,4
7600,81807,2021-04-06,True,25.0,$25.00,1.0,4.0,2021,4
7601,81807,2021-04-07,True,25.0,$25.00,1.0,4.0,2021,4
7602,81807,2021-04-08,True,25.0,$25.00,1.0,4.0,2021,4
7603,81807,2021-04-09,True,25.0,$25.00,1.0,4.0,2021,4
7604,81807,2021-04-10,True,25.0,$25.00,1.0,4.0,2021,4
7605,81807,2021-04-11,True,25.0,$25.00,1.0,4.0,2021,4
7606,81807,2021-04-12,True,25.0,$25.00,1.0,4.0,2021,4
7607,81807,2021-04-13,True,25.0,$25.00,1.0,4.0,2021,4
7608,81807,2021-04-14,True,25.0,$25.00,1.0,4.0,2021,4
7609,81807,2021-04-15,True,25.0,$25.00,1.0,4.0,2021,4
7610,81807,2021-04-16,True,25.0,$25.00,1.0,4.0,2021,4
7611,81807,2021-04-17,True,25.0,$25.00,1.0,4.0,2021,4
7612,81807,2021-04-18,True,25.0,$25.00,1.0,4.0,2021,4
7613,81807,2021-04-19,True,25.0,$25.00,1.0,4.0,2021,4
7614,81807,2021-04-20,True,25.0,$25.00,1.0,4.0,2021,4
7615,81807,2021-04-21,True,25.0,$25.00,1.0,4.0,2021,4
7616,81807,2021-04-22,True,25.0,$25.00,1.0,4.0,2021,4
7617,81807,2021-04-23,True,25.0,$25.00,1.0,4.0,2021,4
7618,81807,2021-04-24,True,25.0,$25.00,1.0,4.0,2021,4
7619,81807,2021-04-25,True,25.0,$25.00,1.0,4.0,2021,4
7620,81807,2021-04-26,True,25.0,$25.00,1.0,4.0,2021,4
7621,81807,2021-04-27,True,25.0,$25.00,1.0,4.0,2021,4
7622,81807,2021-04-28,True,25.0,$25.00,1.0,4.0,2021,4
7623,81807,2021-04-29,True,25.0,$25.00,1.0,4.0,2021,4
7624,81807,2021-04-30,True,25.0,$25.00,1.0,4.0,2021,4
8310,20534,2021-04-01,True,120.0,$120.00,3.0,1125.0,2021,4
8311,20534,2021-04-02,True,130.0,$130.00,3.0,1125.0,2021,4
8312,20534,2021-04-03,True,130.0,$130.00,3.0,1125.0,2021,4
8313,20534,2021-04-04,True,130.0,$130.00,3.0,1125.0,2021,4
8314,20534,2021-04-05,True,120.0,$120.00,3.0,1125.0,2021,4
8315,20534,2021-04-06,True,120.0,$120.00,3.0,1125.0,2021,4
8316,20534,2021-04-07,True,120.0,$120.00,3.0,1125.0,2021,4
8317,20534,2021-04-08,True,120.0,$120.00,3.0,1125.0,2021,4
8318,20534,2021-04-09,True,130.0,$130.00,3.0,1125.0,2021,4
8319,20534,2021-04-10,True,130.0,$130.00,3.0,1125.0,2021,4
8320,20534,2021-04-11,True,130.0,$130.00,3.0,1125.0,2021,4
8321,20534,2021-04-12,True,120.0,$120.00,3.0,1125.0,2021,4
8322,20534,2021-04-13,True,120.0,$120.00,3.0,1125.0,2021,4
8323,20534,2021-04-14,True,120.0,$120.00,3.0,1125.0,2021,4
8324,20534,2021-04-15,True,120.0,$120.00,3.0,1125.0,2021,4
8325,20534,2021-04-16,True,130.0,$130.00,3.0,1125.0,2021,4
8326,20534,2021-04-17,True,130.0,$130.00,3.0,1125.0,2021,4
8327,20534,2021-04-18,True,130.0,$130.00,3.0,1125.0,2021,4
8328,20534,2021-04-19,True,120.0,$120.00,3.0,1125.0,2021,4
8329,20534,2021-04-20,True,120.0,$120.00,3.0,1125.0,2021,4
8330,20534,2021-04-21,True,120.0,$120.00,3.0,1125.0,2021,4
8331,20534,2021-04-22,True,120.0,$120.00,3.0,1125.0,2021,4
8332,20534,2021-04-23,True,130.0,$130.00,3.0,1125.0,2021,4
8333,20534,2021-04-24,True,130.0,$130.00,3.0,1125.0,2021,4
8334,20534,2021-04-25,True,130.0,$130.00,3.0,1125.0,2021,4
8335,20534,2021-04-26,True,120.0,$120.00,3.0,1125.0,2021,4
8336,20534,2021-04-27,True,120.0,$120.00,3.0,1125.0,2021,4
8337,20534,2021-04-28,True,120.0,$120.00,3.0,1125.0,2021,4
8338,20534,2021-04-29,True,120.0,$120.00,3.0,1125.0,2021,4
8339,20534,2021-04-30,True,130.0,$130.00,3.0,1125.0,2021,4
8555,163008,2021-04-01,True,140.0,$140.00,2.0,1125.0,2021,4
8556,163008,2021-04-02,True,140.0,$140.00,2.0,1125.0,2021,4
8557,163008,2021-04-03,True,140.0,$140.00,2.0,1125.0,2021,4
8558,163008,2021-04-04,True,140.0,$140.00,2.0,1125.0,2021,4
8559,163008,2021-04-05,True,140.0,$140.00,2.0,1125.0,2021,4
8560,163008,2021-04-06,True,140.0,$140.00,2.0,1125.0,2021,4
8561,163008,2021-04-07,True,140.0,$140.00,2.0,1125.0,2021,4
8562,163008,2021-04-08,True,140.0,$140.00,2.0,1125.0,2021,4
8563,163008,2021-04-09,True,140.0,$140.00,2.0,1125.0,2021,4
8564,163008,2021-04-10,True,140.0,$140.00,2.0,1125.0,2021,4
8565,163008,2021-04-11,True,140.0,$140.00,2.0,1125.0,2021,4
8566,163008,2021-04-12,True,140.0,$140.00,2.0,1125.0,2021,4
8567,163008,2021-04-13,True,140.0,$140.00,2.0,1125.0,2021,4
8568,163008,2021-04-14,True,140.0,$140.00,2.0,1125.0,2021,4
8569,163008,2021-04-15,True,140.0,$140.00,2.0,1125.0,2021,4
8570,163008,2021-04-16,True,140.0,$140.00,2.0,1125.0,2021,4
8571,163008,2021-04-17,True,140.0,$140.00,2.0,1125.0,2021,4
8572,163008,2021-04-18,True,140.0,$140.00,2.0,1125.0,2021,4
8573,163008,2021-04-19,True,140.0,$140.00,2.0,1125.0,2021,4
8574,163008,2021-04-20,True,140.0,$140.00,2.0,1125.0,2021,4
8575,163008,2021-04-21,True,140.0,$140.00,2.0,1125.0,2021,4
8576,163008,2021-04-22,True,140.0,$140.00,2.0,1125.0,2021,4
8577,163008,2021-04-23,True,140.0,$140.00,2.0,1125.0,2021,4
8578,163008,2021-04-24,True,140.0,$140.00,2.0,1125.0,2021,4
8579,163008,2021-04-25,True,140.0,$140.00,2.0,1125.0,2021,4
8580,163008,2021-04-26,True,140.0,$140.00,2.0,1125.0,2021,4
8581,163008,2021-04-27,True,140.0,$140.00,2.0,1125.0,2021,4
8582,163008,2021-04-28,True,140.0,$140.00,2.0,1125.0,2021,4
